at,userName,appVersion,score,content
2025-08-31 15:16:20,TATI,4.13.1,2,"ini kenapa nomor hp saya keterangannya sudah pernah di pakai orang lain, padahal saya belum pernah sama sekali daftar apk ini"
2025-08-31 15:12:12,Jajan Awet,4.13.1,5,Good
2025-08-31 15:11:08,Mushafimin Naimu,4.13.0,5,👍
2025-08-31 15:02:53,abdul rosit,4.13.1,5,ok
2025-08-31 14:58:53,Bayu Mochammad Fathony,4.13.1,5,alhamdulillah sangat membantu
2025-08-31 14:56:56,Maratus Solikhah,,5,alhamdulillah aplikasi yang sangat membatu
2025-08-31 14:56:32,Hendra Nazmi,4.13.1,5,"rencana kunjungan kerumah sakit dibatalkan tapi tidak ada keterangan, tolong kasih fitur keterangan seperti dokter tidak ada atau jadwal dokter berubah"
2025-08-31 14:53:58,Jayaputra 03 (Kapolluka),4.13.1,5,sangat membantu
2025-08-31 14:53:26,Kristin,4.13.1,5,bagus
2025-08-31 14:45:00,Nurizky Maulana,4.13.1,1,"KORUPSI DI KEMENTERIAN KESEHATAN, INI BUKTI GAGALNYA SISTEM KESEHATAN DI INDONESIA. SEMUA CARA DIPERSULIT, LOGIN DIPERSULIT. KODE OTP HARUS ADA PULSA DULU BARU MASUK KODE OTPNYA, PEMERASAN SUNGGUH PEMERASAN."
2025-08-31 14:40:52,Hendri Prayitno,4.13.1,5,good
2025-08-31 14:31:14,Victor Akbarsyah,4.13.1,5,Oke
2025-08-31 14:23:48,Yandi Riswandi,4.13.1,5,lancar aplikasinya
2025-08-31 14:20:29,Dwi Qatrunnada,4.13.1,5,"tolong benahi fitur face recognition nya tidak untuk balita, krn susah untuk bayi untuk diam di depan kamera, walaupun akhirnya bs masuk dgn pin saya 🙏🏻"
2025-08-31 13:45:44,Ikrom Ik,4.13.1,1,aplikasi gak jelas sudah benar masukin password dan nik tapi slalu gagal
2025-08-31 12:46:23,pty anto,4.13.1,5,sangat membantu
2025-08-31 12:27:47,I Ketut Adiana,4.13.1,5,sanggar membantu....
2025-08-31 12:23:20,El Wasalliy,,1,"kenapa harus pakek gmail segala sih, susah banget mau daftar aja. tolong dong kerja samanya"
2025-08-31 12:22:48,Roy Tanpan Silitonga,,1,"gak bisa masukin nomor hp, asal mau masukin pas verifikasi silahkan pilih gambar tapi gak ada pilihannya kosong. apa yang mau di pilih. jadi gak bisa daftar online kalau gak masukin nomor hp"
2025-08-31 12:06:29,Saifudin Syam,,5,"sangat di butuhkan sekali, terima kasih"
2025-08-31 12:06:21,Rani Zubaidah,,5,siip
2025-08-31 12:05:46,Muji Ana,4.13.1,5,mantabz
2025-08-31 11:48:13,Abd Hamid,4.13.1,5,jkn mobaile sangat membantu perubahan Faskes
2025-08-31 11:41:59,Henria 84,4.13.1,5,good.. very thank's you dear 💋👍
2025-08-31 11:18:59,dhany indra,4.13.1,5,layanan aplikasi tepat dn cepat
2025-08-31 11:18:53,Eva Eva,,5,sangat membantu terimakasih mobile JKN
2025-08-31 10:32:34,Kurnia Stc,,5,terimakasih dan bagus layanannya..sangat membantu anak saya dalam pengobatan
2025-08-31 10:31:25,Topan Hasan,,5,Mantap..cepat prosesnya
2025-08-31 10:00:55,Miana Ana,4.9.0,5,nice
2025-08-31 09:26:52,Na Ul,4.13.1,1,"sudah ganti faskes, tp untuk ambil antrian online ke faskes yang baru malah bisa nya ambil antrian online ke faskes yang lama, mohon agar lebih diperbaiki sistem nya, karena ini sangat lah merugikan bagi banyak orang"
2025-08-31 08:51:19,Ferianus Halawa,4.13.1,5,sangat puas aplikasi ini
2025-08-31 08:43:59,Chabibah Umi,4.13.1,5,"izin bertanya. anak saya rutin ke RS lanjutan untuk kontrol tiap bulannya. biasanya untuk kontrol, di aplikasi sudah bisa langsung ambil antrian online. nah saat ini tiba-tiba surat/nomor rujukan tidak muncul di aplikasi, sedangkan surat kontrol masih berlaku sampai tanggal 17 oktober 2025. dan memang disini saya yang kelupaan tidak mendaftar sebelum jadwal kontrol tanggal 29 agustus dan sekarang sudah tanggal 31 agustus. apa yang harus saya lakukan agar tetap bisa kontrol? terimakasih."
2025-08-31 08:40:54,Lisa Viona,,1,ini bagaimana hanya verifikasi wajah sulit sekali Saya sudah coba 20 kali dalam 2 hari tapi masih tetap gagal tolong di perbaiki ini apk saya hapus jika sudah diperbaiki maka saya install kembali
2025-08-31 08:19:13,Utem Utem,4.13.1,1,aplikasi apaan sih udh daptar.. giliran mau antrian online kode otp sms beda sama no yg didaptarkan..
2025-08-31 08:11:36,Ervyna Ervyna,4.13.1,5,jos
2025-08-31 08:08:28,"Runa Sudadi, I G N",4.13.1,2,Aplikasi ini tidak user friendly.. Capcha nya juga sulit dibaca
2025-08-31 08:02:40,Dwi Ramadina,4.13.1,1,"burik banget ya min😋 tiba tiba logout, verifikasi lama, mau ambil antrian rujukan katanya no hp tidak sesuai. Oke, kita ganti nomot hp dan verifikasi, masukkan pin dan boom, layar langsung hitam karna loading lama banget, apakah harus nunggu 24 jam untuk verifikasi no hp? mohon diperbaiki lagi ya, mobile jkn bukannya mempermudah malah memperruet🥰🙏"
2025-08-31 07:04:54,Muhammad Ikbal,4.13.1,1,dikasih bintang satu aja gak pantas buat ini apalagi bintang lima. dana BPJS rakyat aja dikorupsi kami bayar BPJS buat apa coba buat tikus berdasi
2025-08-31 06:43:03,Yuli Puspita dewi,4.13.1,5,mksih
2025-08-31 06:40:51,DZIKRIE JABBAR,4.13.1,1,mau login susah pdhl udah 3 bulanan belum bisa masuk
2025-08-31 06:15:58,Lutfie Nurman,,5,good
2025-08-31 05:46:16,Intan Napisah,4.13.0,5,sangat bermanfaat
2025-08-31 01:16:36,imam juana,4.13.1,5,sangat praktis..layanan kesehatan ada di ujung jari
2025-08-31 00:56:33,Wildan Kunandya,4.13.1,5,sementara pantau dlu
2025-08-31 00:29:11,Ichal Saputra,4.13.1,5,sangat membantu
2025-08-30 23:34:12,ario bayu,4.13.1,5,bagus..mudah penggunaannya
2025-08-30 22:27:44,Nur Rohman,4.13.1,1,selalu tidak bisa ketika meminta kode verifikasi perubahan data melalui verifikasi nomor handphone.
2025-08-30 22:15:30,Minecraft,4.13.1,5,bagus banget ini buat berobat gara gara ni aplikasi jadi mudah dpt antrian
2025-08-30 21:44:38,Deng Moseng,4.13.1,5,sangat membantu
2025-08-30 21:19:58,Dina Lorensa,4.13.1,5,terimakasih
2025-08-30 21:05:53,MERAH PUTIH,4.13.1,5,"Alhamdulillah, bisa membantu proses pendataan dan pengobatan 👍🙏"
2025-08-30 20:52:42,Dini Selviani,4.13.1,5,good job.
2025-08-30 20:34:39,Suardi,4.13.1,5,mantap
2025-08-30 19:54:21,Ahmad Burhan,4.13.1,5,puass
2025-08-30 19:37:00,Muhammad Ariq Zuhair,,5,siip
2025-08-30 18:59:15,Nurjanah Sairin,,5,good
2025-08-30 18:52:26,Salma Rizki,4.9.0,5,good app👍👍
2025-08-30 18:29:49,Muhammad Hadi Ribowo,4.13.1,1,kenapa barcode kartu dihapus? ║█║▌║█║▌║
2025-08-30 18:24:34,Second,4.13.1,5,Alhamdulillah membantu
2025-08-30 18:23:53,me ami,4.13.1,5,aplikasinya sangat membantu
2025-08-30 18:13:40,JEAN LAWALATA,4.13.1,5,good
2025-08-30 18:04:34,Peni Astuti,4.13.1,5,good job
2025-08-30 17:51:50,Ahmad Soleh,4.13.1,5,makasih atas pelayanan nya
2025-08-30 17:38:40,Rama Kavalera,4.12.0,5,Bagus
2025-08-30 16:56:25,julians ss,4.13.1,5,Sanggat membantu dalam hal apa pun
2025-08-30 16:38:22,Ginz 01,,1,kenapa harus ufdate versi terus
2025-08-30 16:21:56,unclejack sandal,,5,"sangat membantu, saya ganti lokasi fakses karena pindah kota"
2025-08-30 16:17:10,Laodikia Wike,4.13.1,5,"mau log in , lupa pass.. waktu mau kata sandi lupa, kenapa kode otp nya ga keluar² , sudah dicoba berkali² hingga menunggu ratusan detik 🙏🏻"
2025-08-30 15:59:53,Parsan Pral,4.13.1,5,sangat bagus dan mudah di gunakan
2025-08-30 15:55:09,Tukang Jahit,4.13.1,5,sangat bagus dan membantu
2025-08-30 15:52:58,Adi Wiradi,4.13.1,5,Mantap sekali
2025-08-30 15:42:03,Nisan Saputra,4.13.1,5,sangt puas
2025-08-30 15:15:49,cipto basiman,,5,layanan prima ...lanjutkan
2025-08-30 15:15:12,Cak Roy Suramadu (Roy Krisnoatmodjo),4.13.1,5,Aplikasi yang mempermudah masyarakat
2025-08-30 15:07:26,Just Play,4.13.1,5,top
2025-08-30 14:41:31,Ririn Siti,4.13.1,5,Aplikasi Luar Biasa
2025-08-30 14:38:56,misbahul munir,4.13.1,5,good service
2025-08-30 14:37:57,Siti Marfungah,4.13.1,4,aplikasi jln sangat membantu Terima kasih jkn
2025-08-30 14:37:16,Iyank QNQ,,5,Memudahkan
2025-08-30 14:30:51,Slamet Ateng,4.13.1,5,bagus
2025-08-30 13:55:27,EkaAbasy Nasrul,,2,apakah pake apk ini 1hp 1akun GK bisa lebih/gi mana ka
2025-08-30 13:42:45,Haris Ayub,4.13.1,5,aplikasi berguna banget
2025-08-30 13:36:48,Bahrim Thahir Nasution,4.13.1,5,"mantaf, mudah digunakan."
2025-08-30 13:25:26,Marwansajo Sajo,4.13.1,1,di aplikasi ini saya tidak mendapatkan jawaban apa apa padah sudah mengikuti petunjuk yang diberikan
2025-08-30 13:11:54,Erdi Yusuf,4.13.1,5,lebih ditingkatkan lagi kualitas pelayanannya.
2025-08-30 13:05:39,Swandy Indrawan,4.13.1,5,mantappp
2025-08-30 12:08:09,Nurrahmat Wicaksono,,1,kurang bagus
2025-08-30 12:05:39,Hadi Susanto,,1,"sy gak ngerti cara progamer bikin apps ini, dulu pernah daftar tp lupa password, aku pencet lupa pass,muncul nik salah, gimana salah????,KTP sy bukan buat sendiri. tlg sederhanakan dan sempurnakan apps ini"
2025-08-30 12:02:38,Nanda Alviodita,4.13.1,5,"Lebih mudah , praktis, dan pelayanan cukup ramah"
2025-08-30 11:58:55,Nia Marcelina,4.13.1,5,Mempermudah 👍🏻👍🏻
2025-08-30 11:36:32,Suci Namira,4.13.1,1,BURUK!! TBTB LOG OUT TERUS LOGIN SUSAH PADAHAL SANDI DAH BENER. PMAKSUD?
2025-08-30 11:29:42,Hana Rahayu,4.13.1,5,sangat membantu
2025-08-30 11:23:10,Reyhan,4.13.1,4,bgus
2025-08-30 11:15:51,Ade Tarina,4.13.1,4,sementara ini oke.. pemindahan faskes I cepat & tidak ribet
2025-08-30 11:03:35,Meirisca Wijaya,4.13.1,1,"1. loadingnya lama 2. kapasitas rujukan masih ada angka lebih dari 0 tetapi pas di klik booking tiba"" muncul tulisan kapasitas penuh padahl kapasitas tidak di angka 0 tolong di perbaiki"
2025-08-30 11:00:37,Agoes Saepul,4.13.1,5,Alhamdulillah
2025-08-30 10:45:43,Hapit Nugraha,4.13.1,5,sangat membantu sekali terima kasih apk jkn
2025-08-30 10:38:47,Yudi Tangguh,4.12.0,5,terima kasih telah memberikan pelayanan yang baik dan ramah dalam menjelaskan jugam mudah di mengerti
2025-08-30 10:38:21,lia liaokta,4.13.1,1,"ga guna, emang semua rakyat nya udh mumpuni pakek aplikasi ini???? ga semua lansia tau dan paham sosialmedia, hari ini aku ke rs buat antar org tua kontrol tp hrs nahan seseg di dada krna lihat para lansia lain yg ga berkutik krna di persulit pakek aplikasi ini. alhasil mereka harus pulang dengan raut wajah kecewa mikir ga sih mereka dateng ke rs pakek tenaga yg sengaja di persiapin tapi ga bisa lanjut krna harus ada aplikasi taik ini. najis bngt emang kebijakan nya untung kmrin g milih dia"
2025-08-30 10:28:42,Meeng Erwin,4.13.1,5,apk mobile JKN ini sangat membantu masyarakat
2025-08-30 10:20:58,Sarkomora 1997,,4,mantap
2025-08-30 10:13:06,Rahing Fanta,4.13.1,5,terimakasih
2025-08-30 10:09:49,Dony Zho,,2,knp apklikasi di hp q gk bs log.in hrs aktif biometrik tp di profil g ada fitur biometrik?
2025-08-30 10:05:12,Gus tu Putra,4.13.1,5,"ini kenapa ya aplikasi nya setiap dibuka pasti keluar sendiri, nanti kalo dihapus truss diinstal lagi baru bisa dibuka kemudian harinya terjadi lagi, mohon benahi ya"
2025-08-30 09:59:08,dhe a,,2,ok pendaftaran jd lebih cepat tapi di aplikasinya di kasih tau bakal di tangani jam 10 karena aku kebagian nomer 12 tau tau dokternya baru dateng jam setengah 11 kek kenapa si hal hal kecil begini harus boong
2025-08-30 09:55:11,Ashila husna,4.13.1,5,sejauh ini okeyyy
2025-08-30 09:44:33,David Alaqsan,4.12.0,5,relevan
2025-08-30 09:40:33,Mad Rasidi,4.13.1,5,tolong perbaiki blom masuk masuk kuga
2025-08-30 09:35:13,Lina Nabila,,4,Mohon maaf sekedar bertanya saya mau berobat harus login dulu sedangkan saya lupa password sudah di isi kembali dengan nomer telpon yang aktif dengan pulsa dan pakai email pun tidak bisa masuk🙏🏻
2025-08-30 09:31:13,fyuliana geo99,4.13.1,5,"sangat berguna, gak perlu antri lama"
2025-08-30 09:17:18,ADeeelll ADeeelll,4.13.1,5,alhamdulillah sangat membantu
2025-08-30 09:13:25,Ahmad Ashari,4.13.1,5,bagus
2025-08-30 08:58:22,Raman Sur,4.13.1,5,sangat membantu
2025-08-30 08:58:17,Hara Zaki,,1,Utk Poli Gigi KLINIK DR. ABDUL RADJAK KALIDERES sistemnya ga jelas. Katanya daftar on line 1 hari sebelumnya dan sebelum atau jam 8 pagi tepat. Sy dah lakukan selama 1 bulan hampir 4 x dalam 1 minggu. Notifnya selalu antrian penuh. Gagal dan gagal. Kok di persulit begini ya. Lebih baik poli gigi di non aktifkan aja kl dokternya tidak siap melayani. Jgn di PHP melulu. Tlg utk KLINIK DR. ABDUL RADJAK KALIDERES memperbaharui layanan ini. Lebih baik off line lebih jelas.
2025-08-30 08:52:08,fariz syh,4.13.1,1,"aplikasi susah untuk digunakan, sering eror, login susah padahal sudah benar semua"
2025-08-30 08:44:36,HASNI SYAMSUL,4.12.0,5,intinya memudahkan dalam segala hal yg bersangkutan dgn bpjs 😊
2025-08-30 08:36:45,ahmad firdaus,4.13.1,1,minta otp aja lama. kalah sama apk ilegal
2025-08-30 08:29:22,Isidorus Kristiaji,4.13.1,5,hari ini tidak bisa dibuka
2025-08-30 08:28:35,Miftahul Fajri,,5,terima kasih. layanan baik dan cepat
2025-08-30 08:25:31,Agus Maya,,5,sangat membantu
2025-08-30 08:20:22,rohadi Harjo,4.13.1,5,mantap
2025-08-30 08:14:38,ganjar permana,4.13.1,5,oke
2025-08-30 08:07:29,Pirdaa Wati,,4,mudah digunakan
2025-08-30 07:57:58,Jamil Rhomadhan,4.13.1,1,cara pengaplikasiannya buruk untuk akses login saja susah.
2025-08-30 07:33:21,Aurel Wijaya,4.13.1,3,kenapa nggak bisa login lagi? padahal sudah di update.
2025-08-30 07:13:09,Ririn Silvia,4.13.1,5,tidak lambat sat set aplikasi nya terimakasih
2025-08-30 07:10:40,Deliana Permatasari,4.13.1,4,membantu
2025-08-30 07:07:13,Ebyy 23,4.13.1,1,"peripikasi wajah gagal mulu, harus lebih di perhatikan"
2025-08-30 06:52:43,Septi Rahma,4.13.1,1,"gimna sih, untuk login ulang aja susah bgt.Nik udah bener, pw udah bener juga , salah mulu bacaannya,, klo app nya belum siap jangan di publish dulu dong, mau berobat orang tua ini, klo gak mendesak saya gak akan marah marah!!"
2025-08-30 06:50:40,sri murni,4.13.1,5,mudah pengoperasiannya
2025-08-30 06:47:18,Supangat Muhsin,,5,sangat membantu masyarakat
2025-08-30 06:08:39,Ayu Oktavia,4.13.1,2,habis update kenapa tidak bisa buat daftar online ? jadi harus antri langsung ke puskesmas tolong diperbaiki lagi app nya
2025-08-30 06:04:55,Muh Ibun,4.13.1,5,sangat membantu dan memudahkan pelayanan
2025-08-30 06:01:51,Hartatik Oktaviani2209,4.13.1,5,bagus sangat membantu
2025-08-30 05:57:17,Dian Hendrawan,4.13.1,4,baru pertama kali make moga aja memuaskan buat kedepannya
2025-08-30 05:56:02,Pijar,4.13.1,5,mantap
2025-08-30 04:02:02,Sosiawan,4.13.1,5,baik...dan tidak menunggu lama kalo nunggu antrian
2025-08-30 01:58:46,Mahdi Ansyah,4.13.1,1,"Padahal nik sudah pernah terdaftar, tiap bulan bpjs bayar terus, tapi kenapa mau login gagal terus keterangannya nik belum terdaftar, kalo nik belum terdaftar kog bisa gajian tiap bulan dipotong terus buat iuran bpjs"
2025-08-30 00:57:03,Ardianto Wibowo,4.13.1,1,kok susah banget sih ngirim kode verifikasi ke email ataupun no hp?
2025-08-30 00:47:17,Jupterss 44,4.13.1,3,"Bintang 3 aja dulu, kenapa pas rujukan masih aktif saya malah tidak bisa melakukan pendaftaran dan padahal saya memakai wifi dan sinyalnya sangat bagus, terkadang juga terdapat bug di aplikasi ini, intinya mohon diperbaiki bug tersebut dan saya akan kasih bintang 5 jika masalah tersebut di perbaiki..."
2025-08-29 23:42:41,Yohanes D.Y Geong,4.13.1,1,"aplikasi bodoh sekali,tolol untuk verifikasi wajah saja tidak"
2025-08-29 22:34:53,Reni Haryani,4.13.1,5,semangat
2025-08-29 22:12:44,Aditya putra,,1,RIBET AMAT SEGALA DAFTR ONLINE GW BAYAR TIAP BULAN SKRG DISURH DAFTR ONLINE
2025-08-29 22:09:25,Tri Wina,4.13.1,5,Pokok nya saya pribadi terbantu dgn aplikasi ini
2025-08-29 22:02:14,Paimin Ahmat,,5,proses perubahan data cepat dan memuaskan
2025-08-29 21:29:31,Noni Khuswatun Mahpiroh,,3,"mau nambahin peserta aja susah bgt, kalo udh pernah ketik nik sebelumnya nikahnya gabisa ilang jadi kalo mau nambah peserta susahhh bgt"
2025-08-29 20:53:21,Ferdiansyah Nasri kusuma,4.13.1,1,"kalo udah lama ga buka apk, suka tiba2 log out dan sulit utk log in.. gajelas"
2025-08-29 20:47:41,Fany Fanyyansen,4.13.1,5,sangat baik sekali🙏
2025-08-29 20:37:17,Alex Sandro,4.13.1,5,mantap
2025-08-29 20:35:33,Eko Priyoharsono,4.13.1,5,Aplikasi yg sangat membantu transaksi
2025-08-29 20:30:45,Zainal Arfan,4.13.1,5,ok
2025-08-29 20:07:10,Suw United,4.13.1,1,ribet
2025-08-29 19:50:45,Ula Sulastri,4.13.1,5,sangat bagus pelayanan pengaduannya. untuk masuk dan fitur lainnya sangat berguna mudah digunakan. sangat membantu sekali. untuk mendapatkan nomor antrian juga mudah. bagus sekali mudah digunakan
2025-08-29 19:48:25,Hotman Parulian Simanjuntak,4.13.1,4,"mantap, tapi lebih ditingkatkan kecepatan prosesnya"
2025-08-29 19:30:07,Oneman Figh,,5,ok sih
2025-08-29 19:02:10,Awans Skylark,4.13.1,1,"daftar baru ga bisa, suruh buka izin kamera sudah di kasih izin malah relog ilang semua yg di ketik yg benerlah bikin apk tuh"
2025-08-29 18:58:28,Umi Albi,4.13.1,5,Aplikasinya mudah diupdate
2025-08-29 18:55:35,Skate Punk,4.13.1,5,😍😍😍😍
2025-08-29 18:50:48,Dwi Krisdiyanto,4.13.1,5,good job
2025-08-29 18:47:58,aar azhar,4.13.1,5,"Pelayanan untuk peserta pekerja penerima upah, Ok sangat"
2025-08-29 18:34:58,Alvita Damayanti,,2,"aplikasi baperan suka logout sendiri, giliran login ulang ga bisa, di perbaiki lah developer gimana sih, kadang urgent jadi lama mempersulit aja"
2025-08-29 18:32:30,Alfyo gusti,4.13.1,1,aplikasi oon
2025-08-29 18:25:56,rery alonso,,3,"tolong perbaiki lagi min aplikasinya,mau login susah amat verifikasi otp gk masuk"""
2025-08-29 18:19:21,Amar Kadafi,,5,Good
2025-08-29 18:14:24,supredi supredi,4.12.0,5,ok
2025-08-29 18:06:54,Arjun Naja,4.13.1,1,nih aplikasi bngst mau daftar aja susah alasan offline lah padahal buat YouTube an bisa lancar
2025-08-29 17:58:49,Akbar Idzam,4.13.1,1,pas lagi di butuhin verifikasi wajah malah ga bisa padahal tempat terang muka ga ketutup tapi gagal terus padahal kondisi lagi perlu banget
2025-08-29 17:50:42,Ishak san,,1,"tolong diperbaharui. masa login lebih dari 3 nik, diblokir ga bisa login lg perangkat sy. sudah lapor tp tdk ada solusinya. tetep ga bisa. kasian padahal sy hanya membantu orang yg tidak bisa mengakses bpjsnya. orang"" tua yg tidak paham aplikasi. tolong ini jd perhatian keras buat tim IT nya. menghapus penggunaan lebih dari 3 nik. seharusnya bebas digunakan selama itu untuk membantu orang, bkn merugikan orang lain"
2025-08-29 17:47:16,Fitri Yanto,,1,percuma gg bisa cek riwayat Anggota keluarga ya👎🏻👎🏻👎🏻👎🏻👎🏻
2025-08-29 17:40:23,Sherinn Sriwahyuni A,,5,sangat sangat membantu
2025-08-29 17:36:51,Anggara Teguh,4.13.1,5,mantap
2025-08-29 17:36:48,Amai Mei,4.13.1,5,saya sangat puas dengan aplikasi ini
2025-08-29 17:34:43,Dark Spark 404,,1,verif muka gajelas
2025-08-29 17:31:28,Dony Mochamad,4.13.1,5,mantap
2025-08-29 17:31:19,Yefrie Permana,4.13.1,5,aplikasi jkn mobile sangat membantu
2025-08-29 17:24:16,Ester Wahyu Kristiani,4.13.1,5,sangat memudahkan saat periksa
2025-08-29 17:19:38,Murtini 1,4.13.1,5,sangat membantu
2025-08-29 16:24:32,Pecinta Shalawat Nabi,4.13.1,5,mantap
2025-08-29 16:15:24,NUR SUGIARTI Almira,4.13.1,5,baguss ..
2025-08-29 16:12:47,flo adit,4.13.1,4,lumayan mantap
2025-08-29 16:09:07,devi fazlina,4.13.1,5,sangat membantu
2025-08-29 16:07:15,"Yasir faisal, lc",4.13.1,5,very goog
2025-08-29 16:06:51,Siti Samsiyah,4.13.1,4,sangat membantu
2025-08-29 16:02:26,Minnaria Pakpahan,4.13.1,5,aplikasi mudah digunakan dan sangat membantu
2025-08-29 15:45:39,Joe Ronggo1001,4.13.1,5,"mudah,cepat"
2025-08-29 15:40:17,Dina Mashlihah,4.13.1,5,alhamdulillah sae
2025-08-29 15:35:43,Dra Kansas Indra,4.13.1,5,"bagus sangat membantu sekali, terimakasih"
2025-08-29 15:33:50,Arsip Stiaw,,5,ok
2025-08-29 15:32:49,Mariasih 123,4.13.1,2,kenapa kode verifikasi sangat lama masuk padahal pulsa ada jaringan bagus
2025-08-29 15:30:05,Ali Imron,4.13.1,1,aplikasi kebanyakan erornya
2025-08-29 15:11:29,Feby Harnadi,4.13.1,5,mantab
2025-08-29 14:54:30,hilda hudaifah,,5,pelayanan baik sekali
2025-08-29 14:51:51,Mohammad Wildan Alfarisy,4.13.1,5,salam sehat selalu🤒
2025-08-29 14:51:01,Ridwan Syururi Al Ma'sum,4.13.1,1,setelah di update aplikasi tidak bisa dibuka
2025-08-29 14:41:58,Nuka Uslap,4.12.0,4,sejauh ini mudah untuk pindah faskes 1
2025-08-29 14:13:23,Yuliati,4.13.1,1,"ini aplikasi apasih, ngga bisa daftar. pas identifikasi muka gagal terus.mending balik ke manual saja"
2025-08-29 13:59:14,Ayu Utami,4.12.0,5,ok banget
2025-08-29 13:58:25,Dwi Tustin Ambarwati,4.13.1,5,terimakasih bisa digunakan mengambil antrean
2025-08-29 13:51:36,Kris Giantoro,,5,👍
2025-08-29 13:49:37,Yulia Fitri,4.13.1,1,gak pernah semuak ini sama aplikasi . log out melulu . gatau kenapa makin kesini malah makin nyebelin . coba min benerin lagi fungsi ni aplikasi kan buat mempermudah bukan mempersulit
2025-08-29 13:47:03,yusuf ahmat,4.13.1,1,banyak yg perlu di upgrate. bukan cuma aplikasinya tp juga pegawainya 🏴‍☠️👒
2025-08-29 13:24:51,Slamet chanel,4.13.1,5,mudah untuk pindah faskes cuman ketika minta surat rujukan susah
2025-08-29 13:04:16,Muhamad Syafruddin,4.13.1,5,"ok,joss"
2025-08-29 13:02:10,Jumriani Rianhy,,5,pindah faskes jadi lebih mudah
2025-08-29 12:52:43,Vo,4.13.1,5,mantap. ngubah data cepat. tidak perlu kekantor.
2025-08-29 12:43:12,Test Dulu,4.13.1,5,Pelayanan Cukup Baik
