at,userName,appVersion,score,content,services,app_performance,registration_verification
2025-10-07 19:16:53,Nodi Mulia Mutiana,4.13.1,5,sangat membantu,,,
2025-10-07 19:16:10,Yan Yan,4.14.0,1,Apk Paling tolol,,-1,
2025-10-07 19:02:48,Ahmad Noor Fajar,,1,"Aplikasi tolol, abis update cache malah kehapus semua, sekelas BPJS aplikasi portingan dari web, makanya aplikasinya gak maksimal.",,-1,
2025-10-07 18:59:43,Agung Indarto,4.13.1,3,"2 kali logout sendiri, terus pas mau masuk lagi makai biometrik keterangnya aplikasinya belum didaftarin biometrik di hp yang dipakai padahal sebelumnya sudah didaftarin.",,-1,-1
2025-10-07 18:53:19,Rezki Rezki,4.13.1,5,Bagusss sekali sangat membantu,,,
2025-10-07 18:52:22,A Aji Mastoto,4.13.1,5,ok,,,
2025-10-07 18:47:08,Irwansyah S.Pd.I,,4,Lumayan,,,
2025-10-07 18:42:43,tosi nanulaitta,4.13.1,5,bagus,,,
2025-10-07 18:41:28,Frizi Danish,4.14.0,1,kenapa harus log in lagi ini mau saya mau ganti nomer hp baru karena nomer hp yang lama udah hangus dan saat mau verifikasi gak bisa karena harus pakai nomer hp yang lama sedangkan nomer hp yang lama gak bisa di gunakan buruk sekali aplikasi ini bukan memudahkan malah menyusahkan,,,
2025-10-07 18:35:46,Luthfi Angriawan,4.14.0,1,"susaahh,, malah bikin pusing kepala, maua verifikasi aja gagal terus,,nggak GUNAAA",,,-1
2025-10-07 18:34:48,Ahmed Chanell,4.14.0,5,Memuaskan layanan nya cepat,,,
2025-10-07 18:29:38,Mai Munah,4.14.0,5,cara lihat riwayat pelayanan anggota kluarga yang lain bagaimana ya? hanya bisa lihat riwayat yg punya akun,,,
2025-10-07 18:29:00,Darlifa Lifa,4.13.1,4,"tiap udh update, hrs log in lg, jd nya sangat merepotkan",,,
2025-10-07 17:56:03,Nanik Kds,4.14.0,1,ruwet,,,
2025-10-07 17:55:15,Sai wanto,4.14.0,1,tolong kembalikan ke versi yang sebelumnya yang bisa untuk Screenshot,,,
2025-10-07 17:53:02,irman jhe,4.14.0,1,"setelah update jadi ribet. susah masuk, nyesel update.",,,
2025-10-07 17:49:23,Jasmidi Ermanto,4.14.0,1,"kecewa, saya pake bpjs katanya udh gk aktif.... eh pas saya masukin ke kerekening btn langsung di debet gk tanggung tanggung satu juta lebih .... padahal fasilitas kesehatan kita bayar sendiri,,, bpjs maling..... gk iklas saya....",,,
2025-10-07 17:40:39,rinaldo rony,,1,apliakasi menyusahkan dan tidak ada mamfaatnya,,-1,
2025-10-07 17:32:17,Faiz Fariz,4.14.0,1,apalah gw udah terdaftar malah keluar sendiri👎,,,
2025-10-07 17:29:13,Khoirul Iftho,4.12.0,1,Apaan ni tiap mau login gagal terus. Aplikasi nya pemerintah kaya bakwan begini . update 2025 . aplikasi tolol,,,
2025-10-07 17:28:40,bustan buston,,5,jos,,,
2025-10-07 17:23:29,Anwar Anwarudin,4.13.1,5,sudah bisa Alhamdulillah. lumayan susah,,,
2025-10-07 17:13:03,Asnah Asnah58,4.13.1,4,sangat baik mempermudah pelayanan,,,
2025-10-07 17:13:01,Adit Dwi Prasetyo,,5,Mantap bpjs,,,
2025-10-07 17:13:01,Nurainun Nurainun,4.14.0,5,mudah dibuka,,,
2025-10-07 17:02:51,Aditia Saputra,,1,alah senyum pala bapak kau,,,
2025-10-07 16:55:18,Risma Kartika,,3,saya mau daftar layanan ke faskes lanjutan tapi kokk gak ada saya sudah melalui faskes 1 tapi belum daftar terus saya ke apk nya kok gak ada data nya,,,
2025-10-07 16:46:59,Rio Ossa,,1,"najis amit2 ini aplikasi ,, banyak masalah kagak niat orang yang bikin ini aplikasi sumpah",,-1,
2025-10-07 16:43:25,Rika Oktasusanti,4.14.0,1,rasanyaa Ngeselin Bgt aneh2 d awal email Pw Udh sma knap dmasukin malah kurang 1 huruf lah..kbiasaan nih bpjss bkin emosii mlu,,,
2025-10-07 16:41:18,Nasrudin Jne,4.13.1,5,"untuk perubahan data faskes,coba dong jangan terlalu lama untuk update faskes terbaru.masa harus nunggu 1 bulan",,,
2025-10-07 16:36:37,Rasendi Akbar,4.14.0,4,min tolong dong.. masa mau login susah bgt .. udh login malah keluar sendiri .. apk nya tak down terus..,,-1,-1
2025-10-07 16:32:06,Rani R,4.14.0,2,"Tolong perbaiki sistem aplikasi MJKN nya depelover, karena ini aplikasi kesehatan wajib untuk pendaftaran BPJS, dan sistem yang lama atau terkadang error menghambat faskes masyarakat.",,,
2025-10-07 16:17:19,Parlindungan Nasution Ucokk,4.14.0,5,"sangat2 kecewa dengan pihak bpjs ini,sepertinya ini ada unsur kesengajaan untuk menyulitkan pengguna bpjs. saya ingat betul pasword bpjs saya bahkan saya punya sc pasword sy, dan nomor nik jg gak salah tapi tetap gak bisa login. kenapa di persulit boss kami stiap bulan bayar bpjs bukannya gratis.",,,
2025-10-07 15:48:02,Rahmat Burantani,4.14.0,3,Mau bertanya .. saya belum selesai mendaftar baru 80%sdh keluar dan tidak bisa masuk lagi untuk mengulang ... Ada solusinya... Terima kasih,,,
2025-10-07 15:47:29,Ajat Salamunnajat,4.13.1,1,aplkasi membingungkan.setelah cek di aplikasi mobile jkn.ko cuma nama sya aj yg ad.di cek di anggota peserta gak ad nama ank ma istri sya.sedangkan sudh terdaftar dan aktif semua.,,,
2025-10-07 15:38:44,Loo nah,,2,apa apaan ini masa tiap bulan harus masuk dngn nik sma nama dll. apa gak berlebihan.... ini mobile jkn. fungsi buat apa? mbanking az gak segtu nya. fou you,,,
2025-10-07 15:24:10,Imam Mustajab,4.14.0,5,mudah di gunakan,,,
2025-10-07 15:17:58,Devi Januari Vitri,4.14.0,5,jadi lebih gampang,,,
2025-10-07 15:13:23,Felisia Ermiyati,4.13.1,5,terkadang susah daftar antrian online semoga kedepan diperbaiki sistemnya,,,
2025-10-07 15:13:19,phutunereso mento,,1,aplikasi apa ini mau login susahnya minta ampun... dr NIK dan pasport udah bener tetep g bisa susaaaaaahh bner2 busuk,,-1,
2025-10-07 14:58:34,Kuro Neko,4.14.0,1,busuk. N Y U S A H I N,,,
2025-10-07 14:48:20,NURIEL Jannah,4.13.1,4,bagus cuman sering daftar ulang,,,
2025-10-07 14:46:30,Irwin Ibrahim,4.13.1,5,apkikasinya sangat membantu,,1,
2025-10-07 14:41:56,basuki arifin,4.14.0,1,aplikasi apa ini mw login aja susah,,-1,
2025-10-07 14:27:27,Ari Setiawan,4.14.0,4,biasanya lancar ini tombol masuknya tdk ada respon setelah update sudah lancar lagi tapi kok tdk bisa di screenshot ya bukti pendaftarannya,,,
2025-10-07 14:24:58,Ardy Lovers,,5,terimakasih untuk apk nya,,,
2025-10-07 14:15:47,Hikmah Wahyuni,,4,"Saya biasa bisa screenshot nomor antrian untuk memudahkan saya, setelah update aplikasinya tidak bisa lagi, tolong di perbaiki, terima kasih",,,
2025-10-07 14:02:41,Mc G,4.14.0,5,"sudah lama pakai jkn, lancar2 bagus, jkn ok",,1,
2025-10-07 13:57:45,Iwan Bagiartha,4.14.0,5,tiap pembaharuan bikin msk baru lp password jd bikin lama,,,
2025-10-07 13:54:04,Ngadiono Suro,,4,oke,,,
2025-10-07 13:45:16,Henny Triselli,,5,aplikasi nya sangat mendukung dan diproses dgb cepat,,1,
2025-10-07 13:44:56,Nur Rachmat,,1,"Terlalu lelet, payah aplikasinya",,-1,
2025-10-07 13:38:42,Mar Lia,,1,"bikin emosi klo kta sya mah,mau gnti no hp aja hrus klik link ini itu,udh d klik tpi gk dpt respon sma skli",,,
2025-10-07 13:37:43,Sulam Sulam,4.14.0,5,okay,,,
2025-10-07 13:15:18,Supri yatna,,5,Pelayanan nya bagus dan cepat 👍,1,,
2025-10-07 13:11:40,Andi Supriyadi,4.14.0,5,praktis,,,
2025-10-07 13:00:30,sahrul Mubarok,4.14.0,5,bagus,,,
2025-10-07 12:58:38,Hun slow,4.14.0,1,"aplikasi cacat, masak buat login JJ gak bisa sandi udah diisi dengan benar sesuai akun NIK , tombol masuk gak berfungsi,",,-1,
2025-10-07 12:36:06,Teras_ Koesam,4.12.0,2,update update mulu,,,
2025-10-07 12:35:14,Irwan nha0812,4.14.0,5,sangat membantu 🙏,,,
2025-10-07 12:31:23,Yuwono,4.13.1,5,Oke.,,,
2025-10-07 12:30:42,Redi Setiawan,,5,sangat bermanfaat dan membantu,,,
2025-10-07 12:22:58,Syah Roni,4.14.0,5,mempermudah masyarakat dalam melakukan pengobatan online,,,
2025-10-07 12:20:44,sobri yanto,4.14.0,1,yang bener ajalah habis update logout pas mau login anda belum terdaftar ini aplikasi niat gak sih malah bikin susah orang,,,
2025-10-07 12:19:50,Mochamad Nurdin Nurdin,,1,mau login sulit sekali no NIK sudah benar tp selalu dianggap salah.. sudah berulang2 masih salah verifikasi cacth up juga susah.. nomor sering kali sulit dibaca digiring harus lupa dan biaya sms.. sepertinya sengaja dipersulit agar kena biaya sms.. pemerasan,,,
2025-10-07 12:17:47,Puji Hadi,4.14.0,5,mantap,,,
2025-10-07 12:09:01,Seradi Seradi,,5,mantap,,,
2025-10-07 12:00:26,Hazijjah aja,4.14.0,1,aplikasi sampah tombol masuk nya g bisa di klik. . .,,-1,
2025-10-07 11:49:02,Donik Sastro,4.13.1,5,Joossss gandooossss,,,
2025-10-07 11:42:28,Tedy Rendra,4.14.0,2,Kode OTP buat auto debet ga masuk-masuk. Gimana lah,,,-1
2025-10-07 11:30:41,Maruli Maruli,4.14.0,5,mantap,,,
2025-10-07 11:24:27,Ali Dgicang,4.14.0,5,mantap,,,
2025-10-07 11:21:46,Hiburan dan Pengetahuan,4.14.0,1,aplikasi busuk,,-1,
2025-10-07 11:20:07,Iwan Wawan,4.13.1,5,mantap,,,
2025-10-07 11:10:36,Aray Kyodai,4.14.0,3,ini ko error terus nunggu verifikasi lewat SMS lama ga datang2 knpa fiturnya jadi jelek,,,-1
2025-10-07 11:04:55,Dwi Hartoko,,1,mau login susah....tidak membantu sama sekali.... dipersulit terus saja.....,,,
2025-10-07 11:03:28,Jack Alter,,5,mantaf,,,
2025-10-07 10:53:06,Diyan Setiyawan,4.14.0,5,"Sekarang ko tambah ribet ya, mohon penjelasannya, dan aplikasi tidak bisa di buka, muncul notifikasi, "" demi keamanan aplikasi mobile JKN tidak bisa berjalan pada emulator atau perangkat yang sudah di root, mohon penjelasannya terimakasih",,-1,
2025-10-07 10:52:00,Rendy Pratama,4.14.0,3,"tolong min benerin lagi apk nya, untuk mengirimkan kode verifikasi data harus nunggu lama ini sudah berjalan 2 hari di tunggu blm ada sms masuk.",,-1,-1
2025-10-07 10:42:43,Haw Been,,1,Cuma bisa 3x login disatu device itu sangat menyulitkan karna tidak semua punya device semoga bisa dihilangkan minimal login per devicenya,,,
2025-10-07 10:41:58,--,4.14.0,5,luar biasa sangat membantu terima kasih jkn,,,
2025-10-07 10:39:56,Sri Mulyani,,5,awet,,,
2025-10-07 10:36:41,Sairil Hasan Aji,4.14.0,5,Ok mantap,,,
2025-10-07 10:15:20,Rizky Medan,4.14.0,5,mantap,,,
2025-10-07 10:12:17,Wiwik Widayanti,4.12.0,5,semakin rumit,,,
2025-10-07 10:11:14,Firman Syahri,4.13.1,5,"sangat puas, dan aplikasinya bagus sekali",,,
2025-10-07 10:04:45,Respia Rika,4.13.1,1,"1. Aplikasi sering logout sendiri 2. Ketika kita lupa password, konfirmasi no hp harus punya pulsa (karena kita jarang punya pulsa) 3. Aplikasi susah digunakan (bahkan sering tidak bisa mendaftar berobat) karena katanya belum punya rekam medis",,-1,
2025-10-07 10:02:11,soes anto,4.14.0,5,sangat membantu dan memudahkan dalam berobat,,,
2025-10-07 9:59:05,Rodney Houston,4.13.1,1,"bayar gk pernah telat, terus bulan ini dpt tagihan doble. ok saya bayar selang 3 hari dapat WA dr BPJS katanya belom bayar selama 2 bulan, kocak padahal bukti transfer ke VA masih ada anget dan bukti pembayaran semua masih ada kocak. mau kasih kata² kasar tapi gmn, disini sangat dirugikan pake bpjs karena istri mau lahiran",,,
2025-10-07 9:57:04,Eko widodo,4.13.1,3,"lupa sandi. disuruh masuk nomer ehhh, ga dapet Verifikasi OTP",,,-1
2025-10-07 9:56:07,Nuryulita Polman,4.14.0,5,sangat membantu,,,
2025-10-07 9:55:43,Agus Purwanto,4.14.0,5,kereeen,,,
2025-10-07 9:45:55,Muhamad Hilman,4.14.0,1,Katanya tubuh ini ditanggung BPJS ternyata tidak. kau tanyakan lagi sakitnya apa kejadian dimana,,,
2025-10-07 9:39:37,Febri Hutapea,,1,memang ini aplikasi paling lol uda disaat mau digunakan disuruh login padahal tidak ada log out aplikasih payah,,,
2025-10-07 9:30:58,Natania Pasaribu,4.14.0,1,sulit untuk login,,,
2025-10-07 9:23:25,Eben Imanuel,,5,sangat baik,,,
2025-10-07 9:21:42,Abizar Satu,,5,mantap sangat membantu,,,
2025-10-07 9:17:14,SOZIALWOII,4.13.1,5,JKN MOBILE OKE LAH,,,
2025-10-07 9:08:46,ATMO TRI,4.14.0,5,daftar nya mudah banget mudah mudahan langsung bisa dipakai,,,-1
2025-10-07 9:00:27,fauzan azim,4.14.0,1,aplikasi bego apa ini bukan ny mempermudah malah mempersulit nih apk apk sampah verifikasi aja susah ny setengah mati gak ada duit apa pemerintah bikin yang lebih baik apa perlu di tutor dulu dari anak sd bikin aplikasi ...,,-1,
2025-10-07 8:57:28,Ainianafisaliana__123 Nafisaliana,,1,ini gimana ya udah daftar kok kembali lagi buat daftar lagi kalok di ulang nanti jadi nya keluar kalok sudah mendaftar setelah di klik oke nanti bakal balik lagi untuk pendaftaran,,,
2025-10-07 8:54:48,Quinsa Felicia putri,4.14.0,5,sangat mudah dan praktis,,,
2025-10-07 8:45:42,Wibisono Setiowibowo,4.14.0,1,Aplikasi yg menyulitkan dan tidak praktis. Setiap kali masuk dipersulit. dianggap NIK atau password atau captcha salah.,,-1,
2025-10-07 8:44:18,Richie Alexander Tanjaya,,5,"Mudah, cpt, semakin dimudahkan. Semoga kedepannya bisa lebih baik",,1,
2025-10-07 8:42:59,Yolanda Mangkey,4.14.0,5,"meskipun saya gaptek, tapi panduannya sangat dimengerti👍👍👍",,,
2025-10-07 8:27:59,Hana Yuliana,,1,"log out terus gimana dong, masa tiap mau berobat gini terus. repot banget. nyusahin orang tua aja. tiap logout kudu ke bpjs udah lagi sakit pusing lagi hadeuh",,-1,
2025-10-07 8:26:15,Tri Cahyo,4.14.0,5,layyanan oke,,,
2025-10-07 8:22:52,Putri Widiaa,4.14.0,1,"aplikasi menyulitkan, saya belum daftar belum ada kode masuk, tp tercatat sudah daftar",,-1,
2025-10-07 8:22:15,Oppo A3sxz,,1,Asu login terus perbaikono asu pegel login e sedino login sedino login,,,
2025-10-07 8:21:40,Johanes Jusmanto,4.13.1,5,mudah digunakan. trims,,,
2025-10-07 8:19:19,Cucu Cahyati,,5,"mobile jkn terbaik dan bermanfaat untuk masyarakat memudahkan akses kesehatan lebih mudan,cepat dan terpercaya",,1,
2025-10-07 8:18:21,sri wiyanto,,5,semoga bisa bermanfaat,,,
2025-10-07 8:13:12,Sam Syaputra,,5,mudah dalam pelayanan menggunakan mobile JKN akses lebih cepat,1,1,
2025-10-07 8:11:05,Aprilyana Silvia,4.14.0,5,too,,,
2025-10-07 8:06:30,Citra 01,4.14.0,4,terimakasih,,,
2025-10-07 7:55:47,Sholihah Leha,4.14.0,5,mantap,,,
2025-10-07 7:49:26,Rahma Wati,4.14.0,3,asik terlog out aja . aplikasi tidak siap,,,
2025-10-07 7:38:16,Wahyu Netrawan,4.14.0,5,"setelah update ke versi 4.14.0, saya jadi susah login. aplikasi mobile JKN tidak mengizinkan tangkapan layar. tangkapan layar itulah yang saya andalkan selama ini untuk membaca captcha di layar dengan menggunakan pembaca layar TalkBack. Sebagai pengguna tunanetra Saya sangat merasa kesulitan dengan hal ini. mau minta tolong sama orang yang mempunyai penglihatan terus-menerus tiap login rasanya tidak enak. Saya ingin menggunakan mobile JKN secara mandiri dan aman. terima kasih.",,,
2025-10-07 7:35:19,yulianto Prasetyo,4.14.0,3,data skrining TDK akurat dan TDK sesuai data.....yg dipakai data dari mn ini....??,,,
2025-10-07 7:30:21,kirun sarage,4.14.0,1,sudah login lama tiba2 gak bisa masuk. harus daftar ulang. masuk secara biometrik.tidak bisa padahal sebelumnya lancar2 saja. memang aplikasi pemerintah selalu kayak gini,,-1,-1
2025-10-07 7:25:55,Jefri Sakey,,5,Mantap,,,
2025-10-07 7:25:32,Umi Zulkhiyah,4.13.1,5,cepat prosesnya dan mudah penggunaannya,,,
2025-10-07 7:24:00,Haridah Harida,4.12.0,5,sangat memuasjan,,,
2025-10-07 7:20:48,Zainal Abidin,4.13.1,1,perbaiki bag nya. nmr antrian nya banyak yg kembar. org sdh susah antri mlah banyak yg kembar,,,
2025-10-07 7:14:02,Tri Asmoro,4.13.1,5,mantap,,,
2025-10-07 7:13:11,Rian Ardiansyah,4.14.0,3,ini knp di aplikasi nya . setiap mau login . menu tombol masuk nya gak bisa di klik. jadi gak bisa bisa login ini teh . karena menu Masuk nya gak bisa di klik .,,-1,
2025-10-07 6:57:21,Nadiah Junaedy,4.14.0,1,"aplikasi sampah, tiap bulan selalu log out dan susah masuk lagi..",,-1,
2025-10-07 6:35:42,Gue Est,,2,saya sudah bayar bulan ini tapi masih di anggap Nonpremi. Katanya tunggu bulan depan baru aktif. tapi bulan depan harus bayar lagi. mana mandiri lagi. Secara halus ya ambil uang rakyat?!.,,,
2025-10-07 6:32:26,Darin TV,4.14.0,1,"aplikasi nya susah masuknya meskipun sinyal bagus juga, tidak niat bikinnya ini, BUMN2 selalu susah dan tidak nyaman",,,
2025-10-07 6:29:17,Aditto Ary priadetama,4.14.0,3,kenapa semenjak diperbarui ga bisa di SS. padahal penting banget buat SS nomor antrian kususnya buat manula. Biasanya hasil SSnya sy printkan buat kontrol biar ga bingung lagi,,,
2025-10-07 6:17:38,01_Ahmad Syarif Hidayatulloh,,1,"busuk ni apk. apaan ngirim kode verifikasi ke nomer yang udah bener ga keluar"" kodenya. tolong perbaiki sistem nya!",,-1,-1
2025-10-07 6:02:45,Lily Harahap,4.13.1,5,JKN memberikan sangat memberikan kemudahan dalam semua proses,,1,
2025-10-07 5:59:43,Muhammad zulfikar.m,4.14.0,1,Fitur tidak mengizinkan tangkapan layar mempersulit saya untuk memberikan bukti jika mau izin dampingi ortu Kontrol di RS.,,,
2025-10-07 5:49:49,Catur Sarwiji,4.12.0,4,mudah di gunakan,,,
2025-10-07 5:44:36,Mukhlis Hariyadi,4.13.1,5,sangat bermanfaat bagi keluarga kami .. Terimakasih!,,,
2025-10-07 5:37:32,Aura Zahra,4.13.1,1,APLIKASI MACAM APA INI? VERIFIKASI WAJAH AJA SULIT BGT. UDAH SAKIT DI PERSULIT.,,,-1
2025-10-07 5:35:58,Puffi Lora,4.14.0,1,"apl nya kluar mlu, mau msuk ga bsa² dsruh dftr, gliran dftr bcaan sdh terdftar, gmna sih ni tlong dong tngkatin lg, jgn suka kluar masuk",,-1,
2025-10-07 5:35:04,Bagas Raditya,4.9.0,5,lumayan,,,
2025-10-07 5:30:10,Ali Mursidi,4.13.1,5,Bagus,,,
2025-10-07 4:52:13,Eva Tursilawati,4.13.1,5,sangat baik dan mudah d gunakan terimakasih jkn,,,
2025-10-07 4:07:46,Ahmad Fauzi,4.14.0,2,"Suka erorr, ntar uda ke pengaduan lama jg di prosesnya giliran datang ke kantor malah suruh via aplikasi",,,
2025-10-07 3:35:34,Fauzi Nadya,4.14.0,3,kecewa perubahan sekarang otp lewat SMS tak kunjung kudapat tp pulsa berkurang trs sangat sangat kecewa..,,,-1
2025-10-07 3:07:38,Onny Setianto,4.14.0,4,Pelayanan cepat dan cukup memuaskan,1,,
2025-10-07 1:15:04,Fayda an'nayla Nayma,4.13.1,5,Joss membantu,,,
2025-10-07 1:04:00,Wilyyanudin AbdulJabar,4.14.0,5,sangat membantu,,,
2025-10-07 0:58:08,AYYUB ADIN NURAMY,,1,kendala nya itu itu aja log out masuk nya lagi susah bacaanya belum ke daftar giliran udah ke isi semua data tidak sesuai nama dn tanggal lahir sudah sesuai KTP pun ga bisa gajelas!!!!,,-1,
2025-10-07 0:04:03,Reinaldi,4.14.0,5,bagus,,,
2025-10-06 23:55:40,Rezan,4.14.0,1,"Anggaran segede gitu cuman ngasilin aplikasi sampah kayak gini, mandul lu semua yang main haram di pemerintah",,,
2025-10-06 23:49:34,MaD Pojok,4.14.0,5,bagus sekali,,,
2025-10-06 23:47:04,Susanto Santo,,5,ok,,,
2025-10-06 22:43:50,Dina Enna,,3,"ini kenapa ya ko sudah klik dibatalkan antrian tetapi malah muncul antrian tidak tersedia, ini gmnaa? saya mau ambil antrian baru",,,
2025-10-06 22:35:00,faizah priyanto,4.14.0,1,kenapa sering update?dan setiap update cara masuknya susah sekali?,,,
2025-10-06 22:15:15,Vivi faorranie,4.14.0,1,"entahlah, sering log out sendiri capekkk",,,
2025-10-06 21:23:18,Aeni Syifatusarah,4.14.0,5,good,,,
2025-10-06 21:22:05,Arni Hani,4.14.0,1,"mau login aja susahnya minta ampun padahal belum pernah pake apl ini tapi baru daftar tapi server bilang anda sudah terdaftar sedangkan harus ada sandi ,gimana mau ngetik sandi pke apl ini aja belum pernah coba lupa sandi kode otp gak di kirim2 sampe capek😡apl gak guna malah makin ribet",,,
2025-10-06 21:06:58,Misbach Munir,4.14.0,2,ini kenapa gx bisa log in harus daftarin autodebit dulu...,,,
2025-10-06 21:04:54,Not Name,4.13.1,1,tiba ada peringatan perangkat anda sudah dipakai buka akun jkn mobike dari 3 nik kk yg berbeda trus gak bs buka akun mskipun akunya yg ssh oernah dibuka sebelumnya.app sangat tidak recomen,,,
2025-10-06 20:56:32,Ozan Joz,,1,"login susah,ribet",,,
2025-10-06 20:45:02,Armiya Moona,,3,"setelah diupdate ke versi terbaru tidak bisa screenshot. kadang saat jaringan sedang lemot, screenshot ini sangat membantu apalagi saat menunjukkan bukti antrean dan rujukan terutama utk ortu lansia yg kurang paham penggunaan android. tolong dipertimbangkan agar aplikasi dapat di screenshot.",,,
2025-10-06 20:43:52,Adam Wulan,4.13.1,1,bpjs lama bgt antri nya ruangan udah kosong tapi ga di panggil2,,,
2025-10-06 20:32:08,Tri iis Vivo,,2,"udah bayar tiap bulan kenapa sih rakyat miskin masih dipersulit, aplikasi jarang dipakai sekalinya dipakai tau2 gk bisa",,,
2025-10-06 20:25:17,U'in Bradkuy,4.14.0,2,buat verifikasi nya susah gk muncul muncul sms nya,,,-1
2025-10-06 20:21:58,HELLINA WIDJAYA,4.14.0,5,baik,,,
2025-10-06 20:21:32,eunike virgin gulo,4.14.0,1,beberapa kali mau minta kata sandi kode otp nya gak terkirim kirim emng rada rada anehhhhhhhhhh,,,
2025-10-06 20:15:20,Hengky Kurniawan,,1,captcha muter terus,,,-1
2025-10-06 20:15:07,Deny Sumolang SH,4.9.0,1,Sebaiknya fitur menambah peserta di perbaiki agar bisa dipergunakan karena saat ini fitur itu tidak bisa digunakan,,,
2025-10-06 20:13:47,Ahmad Nursahid,4.13.1,5,pelayananya bagus,1,,
2025-10-06 19:49:58,Zaeni Mubarok,,1,ribet enakan versi dulu,,,
2025-10-06 19:48:45,Jenal Bae,4.13.1,5,sangap membantu .bagi yang tidak mampu,,,
2025-10-06 19:35:29,cell champion,4.14.0,4,ini saya mau registrasi kode refrealnya gmna cek nya dong?,,,
